area,rooms,is_new,property_id,garages,stratum,property_type,baths,price,neighbourhood,city
142.0,4,False,aab0a2ba-be3d-47f4-9870-3bfb0e9c2a28,Sin especificar,Estrato 4,Apartamento,2,590000000.0,Lorena,Medellín
183.85,3,False,cdc4af57-cdff-4674-a775-7a456cdcf653,2,Estrato 6,Apartamento,3,660000000.0,La frontera,Envigado
200.0,3,False,96b0644f-3036-41bc-87d9-6ce637c18763,2,Estrato 6,Casa,4,860000000.0,El tesoro,Medellín
84.0,3,False,bfa9965d-b08d-49e3-aacf-2ac0bbb3a1a8,1,Estrato 5,Apartamento,2,550000000.0,El Poblado,Medellín
150.0,2,False,917842dd-9edc-4157-82f1-62a71df7d4b5,2,Estrato 5,Apartamento,4,780000000.0,Laureles,Medellín
68.0,4,False,698229d6-876e-4426-814d-9c34776077cb,1,Estrato 3,Apartamento,2,320000000.0,La milagrosa,Medellín
46.0,3,False,81842060-711d-420a-9efb-05d5ad4a2721,Sin especificar,Estrato 3,Apartamento,1,228000000.0,Belén,Medellín
90.0,3,False,835d3f6c-195a-428c-9219-7ed58390d917,1,Estrato 4,Apartamento,2,680000000.0,Ciudad del Río,Medellín
90.0,3,False,fa231cdf-dc68-4ff0-978e-3956977a9fca,Sin especificar,Estrato 4,Apartamento,2,420000000.0,Belén,Medellín
320.0,10,False,ebbaa9a2-de76-4c5e-80e2-df45b5a09824,Sin especificar,Estrato 5,Casa,6,1300000000.0,Florida Nueva,Medellín
250.0,4,False,b4b62952-e4af-409f-a47b-c0da0879f602,1,Estrato 5,Casa,3,1200000000.0,Medellín,Medellín
90.0,3,False,3853eb9c-e659-4a30-a6d3-4e0efe36cc80,1,Estrato 3,Casa,2,430000000.0,Laureles,Medellín
400.0,5,False,a4270761-f21e-4b69-bc6e-9a6894b046b4,4,Estrato 5,Casa,6,2500000000.0,Santa maria de los angeles,Medellín
301.0,4,False,0013bf75-4542-4a87-84fa-3caf8b08e48a,Sin especificar,Estrato 5,Casa,Sin especificar,891000000.0,La Castellana,Medellín
98.0,3,False,b9d4c83e-c5bd-4d6a-864e-816029392105,1,Estrato 5,Apartamento,3,440000000.0,Laureles,Medellín
143.0,4,False,2bedc99a-3ee0-462b-bb57-a28ca2948414,Sin especificar,Estrato 4,Apartamento,4,420000000.0,La América,Medellín
340.0,4,False,fdc5cc7a-0eb9-46af-8c04-5aad43e78672,3,Estrato 6,Apartamento,4,2250000000.0,Los Balsos,Medellín
112.0,3,False,6b89d1f7-1bdb-4426-8798-9343c8d3a47e,1,Estrato 5,Apartamento,2,530000000.0,Conquistadores,Medellín
94.0,2,False,e9f81697-1df0-4087-a965-d479a2c3da17,2,Estrato 6,Apartamento,2,850000000.0,medellín,Medellín
46.0,2,False,ac398032-018d-473c-b155-f56e6906e14d,Sin especificar,Estrato 2,Apartamento,1,150000000.0,San Javier,Medellín
62.0,2,False,29d94740-9948-4257-8de7-da173987962d,1,Estrato 4,Apartamento,2,420000000.0,Centro,Medellín
105.0,2,False,d3f1d7a2-294d-4893-80be-ec5e8eee1b3d,2,Estrato 5,Apartamento,2,550000000.0,El Poblado,Medellín
182.0,3,False,5210a90d-0302-4401-b7d3-508d10bf1a80,1,Estrato 6,Apartamento,4,830000000.0,El Poblado,Medellín
402.0,4,False,f53e8ed8-5546-43da-b19f-2599e21d4228,Sin especificar,Estrato 6,Casa,6,2500000000.0,El Poblado,Medellín
76.0,3,False,10e83fc2-ecb0-4683-a79e-27c34401ca16,1,Estrato 4,Apartamento,2,520000000.0,Loma del Indio,Medellín
132.0,3,False,abdd33c4-25f1-4276-9b40-6fae5696d7de,2,Estrato 5,Apartamento,3,620000000.0,Laureles,Medellín
570.0,4,False,1ac9965e-be16-4216-874c-5c5cf00310af,2,Estrato 6,Casa,6,5000000000.0,POBLADO,Medellín
160.0,7,False,f358fa4e-665b-465e-815d-18fcfb9b9ee7,Sin especificar,Estrato 3,Casa,4,500000000.0,La América,Medellín
170.0,3,False,7c682f03-7fa1-4f97-a679-5e55bc8dc769,1,Estrato 5,Casa,3,500000000.0,Belén,Medellín
700.0,4,False,f6d859a5-df38-469b-90a1-971f2f7e384b,Sin especificar,Estrato 4,Casa,6,5900000000.0,Llano Grande,Rionegro
230.0,7,False,c0ce06be-d2ae-4027-9765-4bff475fbe5a,1,Estrato 4,Casa,4,495000000.0,La cabaña,Bello
80.0,3,False,18786bae-2c0c-449d-9590-6f0f97750c00,Sin especificar,Estrato 3,Casa,2,265000000.0,Buenos Aires,Medellín
152.0,3,False,81430ca5-cdf3-4fb2-a2e2-6f24e36d40a8,1,Estrato 5,Apartamento,5,910000000.0,ZUÑIGA,Envigado
500.0,4,False,8dfd0744-ec7d-4379-b23b-ca723d6ea330,4,Estrato 6,Apartamento,4,3800000000.0,El Poblado,Medellín
128.0,3,False,0152dae5-1530-45a6-b804-ed3d280a1996,Sin especificar,Estrato 3,Casa,1,360000000.0,Las esmeraldas,Medellín
237.0,7,False,5f6f960c-7ecb-4309-9b69-61edc440224c,Sin especificar,Estrato 5,Casa,4,1325000000.0,Laureles,Medellín
93.0,4,False,41b5617c-ed6f-4989-965e-b5078614f59c,Sin especificar,Estrato 3,Casa,2,325000000.0,San Joaquin,Medellín
489.0,4,False,3ab2e696-5147-4d54-8bcb-fc5c3858b0b7,2,Estrato 6,Casa,5,2600000000.0,Los balsos no.1,Medellín
200.0,4,False,f0285f52-16bf-4f9e-b12a-2f3e6f43ab27,2,Estrato 5,Casa,3,810000000.0,Loma de los Bernal,Medellín
276.0,4,False,8a5d814f-de18-4cf5-933d-5eda97e4f84d,3,Estrato 6,Apartamento,3,1200000000.0,El Campestre,Medellín
68.0,3,False,4532f680-26cf-46b7-a940-8de5bd1f30b2,1,Estrato 5,Apartamento,2,420000000.0,El Poblado,Medellín
75.0,2,False,54981d28-821d-44fd-b46b-88fb5bcc2e99,1,Estrato 5,Apartamento,2,405000000.0,Laureles,Medellín
147.0,3,False,f0d0ac15-c910-4808-89a9-9d0c7df788bb,2,Estrato 6,Apartamento,2,750000000.0,El Poblado,Medellín
210.0,3,False,faa9820c-fc14-4d4e-b186-14b989c38da5,2,Estrato 4,Apartamento,2,950000000.0,Belén Rosales,Medellín
47.0,2,False,da747781-c7da-4e05-b896-f3ac6a11580e,Sin especificar,Estrato 1,Apartamento,1,125000000.0,Robledo,Medellín
140.0,3,False,e184a1d7-dceb-41f5-92e2-1e968522d4a2,2,Estrato 6,Apartamento,3,870000000.0,La Frontera,Medellín
38.0,3,False,43a87103-c0d6-47e1-a781-93ad2c1b5f28,Sin especificar,Estrato 2,Apartamento,1,145000000.0,Urbanizacion manesa,Medellín
50.0,2,False,6ae3918b-8d2e-49cc-9182-2736b829e9f8,Sin especificar,Estrato 3,Apartamento,2,205070000.0,San Antonio de Prado,Medellín
60.0,2,False,3c471a71-4084-4e88-852f-b0f11180f36f,Sin especificar,Estrato 3,Casa,1,180000000.0,Progreso,Medellín
62.0,2,False,e9225a4b-0c8d-4514-b213-9566e8c5bf1c,1,Estrato 4,Apartamento,2,275000000.0,Viviendas del Sur,Medellín
53.0,3,False,2ab9844c-4c42-4182-b640-9ea2530815bc,Sin especificar,Estrato 3,Apartamento,2,235000000.0,Belén Rincón,Medellín
155.0,3,False,babed7c8-bba9-46a4-90c2-3f315933c64b,2,Estrato 5,Apartamento,2,740000000.0,El tesoro,Medellín
120.0,6,False,2a504a80-c48f-4c30-89d7-60b951906771,Sin especificar,Estrato 3,Casa,4,275000000.0,Castilla,Medellín
240.0,5,False,aa2ad844-aa94-444e-ac5c-476dc61f4a18,1,Estrato 5,Casa,4,760000000.0,Loma de los Bernal,Medellín
390.0,4,False,ea735fdb-b30c-4e04-bda7-af2cb5b21a18,3,Estrato 6,Casa,6,1640000000.0,El Tesoro,Medellín
143.0,7,False,dbe2ed4e-74d8-428b-8565-81526aa5dbdb,1,Estrato 3,Casa,4,410000000.0,Girardit medellin,Medellín
280.0,4,False,e561966c-7685-444b-b3c5-f100f1b6054a,1,Estrato 6,Casa,4,1150000000.0,Medellín,Medellín
187.0,3,False,8aca7d9a-570c-491a-aa24-bd2ad63bb3c7,2,Estrato 4,Casa,3,600000000.0,Urbanizacion doña maria robledo,Medellín
65.0,3,False,4866daa6-9574-4c25-82eb-13d53eb5036f,Sin especificar,Estrato 3,Casa,2,260000000.0,Buenos Aires,Medellín
190.0,6,False,6e67817c-9a0f-4e46-8efe-c18f72ef89ee,1,Estrato 5,Casa,4,700000000.0,Belén,Medellín
194.0,4,False,42ddd668-5397-437a-97b2-7832068aa565,1,Estrato 5,Casa,3,670000000.0,Simon bolivar,Medellín
107.0,3,False,8785eeb8-4d11-4b9c-b05a-8c177cd5b646,1,Estrato 5,Apartamento,2,740000000.0,Laureles,Medellín
140.0,4,False,8a354166-5a9c-4c41-b954-ab86d246a0dc,Sin especificar,Estrato 5,Apartamento,2,560000000.0,Urbanizacion los colores,Medellín
117.0,3,False,2c694bc8-f1e0-423d-8d0c-8fab5054a1d0,1,Estrato 6,Apartamento,3,645000000.0,Poblado,Medellín
500.0,5,False,104323a5-399c-4315-aef1-8070c2eb0dcb,2,Estrato 6,Apartamento,6,1300000000.0,Urbanizacion vegas del poblado,Medellín
65.0,2,False,5d8aedc1-0e8e-4644-aa67-d72db6d8f525,1,Estrato 6,Apartamento,2,450000000.0,El Poblado,Medellín
60.0,3,False,79917161-ff0a-42b2-860b-16b17dea04fd,1,Estrato 3,Apartamento,2,320000000.0,Belén Las mercedes,Medellín
200.0,5,False,79acd60f-cc60-4519-b84d-0c45fddbaf0c,Sin especificar,Estrato 5,Apartamento,3,450000000.0,La Almeria,Medellín
67.0,3,False,19c14d8c-23d3-425d-9034-320aafa7a1f8,Sin especificar,Estrato 4,Apartamento,2,350000000.0,Belen La Palma,Medellín
87.0,3,False,63663d8f-7595-466d-a5c7-d748a7732784,1,Estrato 4,Apartamento,2,515000000.0,Loma de los bernal,Medellín
45.0,2,False,5bbca1f7-2805-4200-acd7-044d0b6a7125,Sin especificar,Estrato 4,Apartamento,1,220000000.0,Calasanz parte alta,Medellín
73.0,3,False,0cf6bb47-f39e-46aa-aca5-202db0a63e41,1,Estrato 4,Apartamento,2,425000000.0,Belén,Medellín
70.0,3,False,0e44bcc5-d858-4b2d-890e-90b61b815117,Sin especificar,Estrato 6,Apartamento,2,500000000.0,Santa fe,Medellín
65.0,3,False,899d8081-b61a-4b21-8f1c-b8e8c847542c,1,Estrato 4,Apartamento,2,220000000.0,La Aldea,La Estrella
70.0,1,False,2f18fb01-9526-42b8-bb62-ce775f598044,1,Estrato 6,Apartamento,2,605000000.0,Ciudad del Río,Medellín
73.0,3,False,301f47c8-a564-40ff-bd80-c47e75af6035,1,Estrato 5,Apartamento,2,495000000.0,El Poblado,Medellín
210.0,3,False,0f0b79e9-2cdd-4eb6-8d7d-e6d069a2d3ea,2,Estrato 5,Apartamento,3,949000000.0,Laureles,Medellín
240.0,3,False,6bfd5925-9f29-4428-9a1f-732cc277fe15,3,Estrato 6,Apartamento,5,1850000000.0,La Calera,Medellín
110.0,4,False,110223ca-2cb3-4ead-a0b2-19bdf44d458e,1,Estrato 4,Apartamento,4,520000000.0,belen alameda,Medellín
83.0,2,False,ce6602c3-9a6e-4017-8526-ea7f173673ba,Sin especificar,Estrato 3,Apartamento,2,300000000.0,Santa Mónica,Medellín
55.0,3,False,d5d105fb-0d64-4286-a7dc-33fd96b7eb48,1,Estrato 3,Apartamento,2,330000000.0,Rodeo Alto,Medellín
55.0,3,False,9af58337-9a6c-4ebb-ae67-17820d9a0660,1,Estrato 3,Apartamento,2,330000000.0,Rodeo Alto,Medellín
244.0,3,False,7fd0e5cb-3ef2-4139-8b63-e44f181437d1,2,Estrato 6,Apartamento,4,1150000000.0,Patio Bonito,Medellín
60.0,2,False,b97edede-d399-4828-b64f-8f8ea9d19da6,Sin especificar,Estrato 3,Apartamento,1,195000000.0,SAN JAVIER EL DEPARTAMENTO,Medellín
40.0,2,False,9a88cefb-7242-4d50-82f9-9ca69509936c,Sin especificar,Estrato 3,Apartamento,1,155000000.0,Buenos Aires,Medellín
63.0,2,False,54f43c2b-6493-4d59-9829-170a29cd1a18,1,Estrato 4,Apartamento,2,490000000.0,Santa fe,Medellín
89.0,3,False,0c582ca4-b592-4df0-95db-9a8c05123cb7,1,Estrato 5,Apartamento,2,540000000.0,CALAZANS,Medellín
227.0,3,False,03578a34-b965-432c-9999-4d9c7db288a6,2,Estrato 6,Apartamento,4,1630000000.0,El tesoro,Medellín
55.0,3,False,2bf6c941-ef6f-484a-b7e7-4bf3757e4d5a,1,Estrato 4,Apartamento,2,420000000.0,Los colores,Medellín
60.0,2,False,aa8d5abd-c262-41ce-9cae-425ef53923f4,1,Estrato 5,Apartamento,2,380000000.0,SAN JULIAN,Medellín
82.0,2,False,3bbafba4-4518-4183-a50f-f91a7c7ca9ec,2,Estrato 5,Apartamento,3,560000000.0,Laureles,Medellín
94.0,2,False,250141f0-b207-433f-8493-8863eaf64542,1,Estrato 5,Apartamento,2,660000000.0,Laureles,Medellín
95.0,3,False,1736d768-06cd-4bd3-b658-81c425e0789e,1,Estrato 5,Apartamento,2,570000000.0,Laureles,Medellín
62.0,3,False,668c34ab-70ea-4ac4-b5a3-b5aeb203eee9,Sin especificar,Estrato 4,Apartamento,2,250000000.0,Terranova,Bello
60.0,3,False,ecbb8a8e-e4e4-4ef0-9c34-2a32074cd697,Sin especificar,Estrato 3,Apartamento,2,210000000.0,Loma de los bernal,Medellín
46.0,2,False,122e799d-814c-4b22-81b1-efe66b519097,Sin especificar,Estrato 4,Apartamento,1,172000000.0,Prado Centro,Medellín
62.0,3,False,1a855622-78cf-419e-b260-ac0c2fd9bec2,1,Estrato 4,Apartamento,2,360000000.0,Barrio Obrero,Bello
79.0,2,False,69d24613-cc73-4429-ae40-c739d269a594,Sin especificar,Estrato 5,Apartamento,2,695000000.0,Simesa,Medellín
100.0,3,False,a98c2de3-2594-4d0b-a261-10e02111fba5,2,Estrato 6,Apartamento,3,920000000.0,Altos del poblado,Medellín
227.0,4,False,dfdb6069-be38-4b49-9b18-8c6080f7ffc4,3,Estrato 6,Apartamento,5,1570000000.0,El Poblado,Medellín
123.0,3,False,85aa7347-ba69-45b5-a652-393791c801fe,1,Estrato 4,Apartamento,2,510000000.0,Carlos E Restrepo,Medellín
70.0,3,False,a0394911-4965-4090-9f38-f7098ea37fa5,1,Estrato 3,Apartamento,2,325000000.0,Boston,Medellín
80.0,3,False,9703fc64-fdeb-47a2-94b4-d22e5a4e18cf,1,Estrato 5,Apartamento,2,460000000.0,Laureles,Medellín
527.0,4,False,79c0b192-d3b1-4cb1-9eb7-2539ee4b52e7,2,Estrato 6,Casa,6,3200000000.0,Las palmas,Medellín
300.0,5,False,4fb7036d-0592-4642-bf81-d78beaaf64df,1,Estrato 5,Casa,5,1500000000.0,La Almeria,Medellín
314.0,4,False,31fd144c-28db-443a-bddd-8ed8fab4f92e,Sin especificar,Estrato 5,Casa,5,1200000000.0,Loma de los Gonzalez,Medellín
284.0,3,False,6fc6f51c-807b-4389-b6ac-6d9756ed42ac,3,Estrato 6,Casa,5,1450000000.0,POBLADO ALTOS DELPOBLADO,Medellín
103.0,3,False,4705193c-4b54-4dd8-8ed3-85a0019c6d00,Sin especificar,Estrato 3,Casa,3,320000000.0,Buenos Aires,Medellín
215.0,3,False,d30351ec-5b67-4985-b73c-1e3e1ae46a90,2,Estrato 6,Apartamento,4,1280000000.0,Los balsos no.2,Medellín
59.0,3,False,10645386-96b3-4be5-9448-630ff367b5de,1,Estrato 3,Apartamento,2,265000000.0,Belén Rincón,Medellín
181.0,3,False,47f36bbc-7987-438c-ada0-327c98cd544a,5,Estrato 6,Apartamento,5,1570000000.0,Poblado san Lucas,Medellín
89.0,3,False,df1728bf-0e55-412b-86b3-7c4870b38ab4,1,Estrato 5,Apartamento,2,520000000.0,Santa rosa de lima,Medellín
96.0,4,False,32854f75-d96a-47f1-a71e-f70c2f46503a,2,Estrato 5,Apartamento,3,580000000.0,Laureles,Medellín
57.0,2,False,bfce1bc7-4aa0-4c51-9435-fa9fa8eb44bc,1,Estrato 4,Apartamento,2,318000000.0,Rodeo Alto,Medellín
165.0,3,False,86675428-748a-4eb6-b244-d3f48bf76f08,2,Estrato 5,Apartamento,4,1250000000.0,Santa teresita,Medellín
129.0,4,False,6e7e3c08-1d2c-48c2-a69d-b18fb2e4b977,1,Estrato 6,Apartamento,3,1600000000.0,El Poblado,Medellín
135.0,4,False,a38b5d9c-01c4-4912-9fed-abfdc9baf7b9,1,Estrato 6,Apartamento,3,730000000.0,Las Lomas N1,Medellín
75.0,3,False,d3806d55-e397-48a4-bbc2-6add0cea0a59,Sin especificar,Estrato 3,Apartamento,2,280000000.0,Belén,Medellín
280.0,5,False,7799cad3-129e-49ec-8167-c03a542e5193,Sin especificar,Estrato 6,Casa,5,1150000000.0,Los balsos no.2,Medellín
111.0,2,False,172e6e48-62b9-4fea-ac62-5144c435bcfa,1,Estrato 4,Apartamento,2,620000000.0,Laureles,Medellín
135.0,4,False,d6ace407-448d-4b15-b2d5-057776309364,2,Estrato 6,Apartamento,3,950000000.0,POBLADO,Medellín
220.0,3,False,c6384549-7d74-4632-8ed0-3b4db7fc970e,2,Estrato 6,Apartamento,3,675000000.0,Los balsos no.2,Medellín
183.0,4,False,d7d5223d-c95b-4b8a-8358-24d0bc58799b,2,Estrato 6,Apartamento,5,830000000.0,Castropol,Medellín
113.0,3,False,7668f3cf-861a-40db-b5e4-9f8d66fb51b8,2,Estrato 5,Apartamento,2,870000000.0,Laureles,Medellín
150.0,3,False,e9a22ada-1ddf-498b-9357-41fede27fefb,Sin especificar,Estrato 6,Apartamento,3,730000000.0,Castropol,Medellín
100.0,2,False,f3d351fe-bade-430d-8af1-75f70f59273e,Sin especificar,Estrato 3,Apartamento,1,210000000.0,Manrique,Medellín
86.0,2,False,ce517a60-8487-4610-bae7-e45b504895d7,Sin especificar,Estrato 5,Apartamento,3,520000000.0,Loma del Escobero,Envigado
68.0,3,False,d8ea21d1-99db-4614-9c0d-24b22dbc32e1,1,Estrato 4,Apartamento,2,480000000.0,San Germ n,Medellín
83.0,2,False,e392fe2c-91a7-41ae-a70a-6c897171619a,Sin especificar,Estrato 3,Apartamento,2,285000000.0,Aranjuez,Medellín
67.0,2,False,91a042e3-e8be-41cd-97d0-e6f1210cdda2,1,Estrato 6,Apartamento,2,570000000.0,Altos del poblado,Medellín
57.0,3,False,1fc7064b-7a48-44e0-a68d-4b4e969d6bc7,1,Estrato 4,Apartamento,2,460000000.0,Belen,Medellín
90.0,3,False,0e4963aa-6635-4d2f-962a-29175d18248d,1,Estrato 4,Apartamento,2,495000000.0,Belen,Medellín
56.0,3,False,a782773f-d14a-4000-b0f0-718759ab24c4,1,Estrato 3,Apartamento,2,310000000.0,Calasanz,Medellín
93.0,3,False,bf1f2572-c1dc-44cb-93d1-7ca07d7a0f37,1,Estrato 4,Apartamento,2,400000000.0,belen miravalle,Medellín
122.0,4,False,e3ec23dc-eb0f-48bd-b486-89346b976155,1,Estrato 4,Apartamento,4,485000000.0,La floresta,Medellín
70.0,2,False,9fff13ff-c76e-474a-9f8d-6b3e5c211e78,1,Estrato 3,Apartamento,2,320000000.0,Rodeo Alto,Medellín
79.0,3,False,7c880145-ca90-4557-9cd0-6749ca1ac4a7,1,Estrato 4,Apartamento,2,495000000.0,Calasanz,Medellín
71.0,2,False,1a5e7304-fa13-452e-9a69-35f8affbb677,Sin especificar,Estrato 6,Apartamento,2,620000000.0,El Campestre,Medellín
70.0,2,False,85c603a2-1f08-4c00-92c6-52478914c5de,1,Estrato 5,Apartamento,2,380000000.0,Fac. de veterinaria y zootecnia de la u.,Medellín
65.0,3,False,768c67ae-6039-44a3-b5bf-9516c3e5d8d5,1,Estrato 4,Apartamento,2,345000000.0,Calasanz,Medellín
90.0,3,False,19a525bf-a317-4c6c-ad90-efdf2965d6c8,1,Estrato 4,Apartamento,2,350000000.0,Miraflores,Medellín
82.0,3,False,67166f74-49b1-4a8f-a9b4-4689f4602b1c,1,Estrato 5,Apartamento,2,550000000.0,Calasanz,Medellín
171.0,3,False,4f012e5c-e625-4735-a130-a4b1ad308b35,2,Estrato 6,Apartamento,4,1200000000.0,Los Balsos,Medellín
60.0,3,False,40a71506-5606-4f79-9bb8-e7590ae9314a,Sin especificar,Estrato 3,Apartamento,2,270000000.0,Belén,Medellín
134.0,3,False,2cb29429-d29c-4c73-aae3-5ed5dc60d352,1,Estrato 6,Apartamento,2,699000000.0,El Poblado,Medellín
120.0,3,False,c933bc73-7972-4b3d-98c2-70d7d44768eb,1,Estrato 5,Apartamento,2,885000000.0,Calasanz,Medellín
188.0,2,False,9fcf7bc0-7b66-48d3-ad37-93d89d61efd6,1,Estrato 6,Apartamento,3,2320000000.0,La florida,Medellín
92.0,2,False,d1eb15fb-5cc4-42aa-a24e-22d4662cda83,1,Estrato 6,Apartamento,2,360000000.0,San Lucas,Medellín
84.0,3,False,7f30cf62-ab77-49e0-98ba-e2c25d4f1dfa,1,Estrato 5,Apartamento,2,550000000.0,Velodromo,Medellín
62.0,2,False,1d9636b1-856c-4ea0-a679-31d28b013074,1,Estrato 5,Apartamento,2,450000000.0,Laureles,Medellín
305.0,3,False,672ad3cc-b50c-43cd-be06-1e0f3fd8517f,Sin especificar,Estrato 6,Apartamento,4,1000000000.0,Castropol,Medellín
70.0,2,False,73294378-fb94-468f-a758-fc007b037085,Sin especificar,Estrato 6,Apartamento,2,580000000.0,El Campestre,Medellín
64.0,3,False,4cc9ce23-21ac-46ca-b7d5-6593ebd7c32f,1,Estrato 3,Apartamento,2,315000000.0,Rodeo Alto,Medellín
140.0,3,False,0b6430d8-b851-4bb3-a881-b2ca96e4b4ee,2,Estrato 5,Apartamento,4,750000000.0,SANTA maria de los Angeles,Medellín
180.0,4,False,86b8f0a5-c7f2-461d-b1d1-c289eb59d332,2,Estrato 6,Apartamento,5,935000000.0,POBLADO,Medellín
70.0,2,False,d56bb7df-b21c-47c1-be4d-3c42c2ae2d85,Sin especificar,Estrato 5,Apartamento,2,575000000.0,TRANSV INTERMEDIA,Envigado
214.0,3,False,1a33f391-1540-49ce-89d1-e7d5577390a7,Sin especificar,Estrato 6,Apartamento,4,1900000000.0,Los balsos no.2,Medellín
240.0,3,False,68ea6f21-b6ee-48c7-a7f4-490dc6ca0951,Sin especificar,Estrato 6,Apartamento,4,2000000000.0,Los balsos no.2,Medellín
53.0,3,False,19085042-18f8-442b-bae0-39b20cff7b32,Sin especificar,Estrato 3,Apartamento,2,220000000.0,Centro de la Ciudad,Medellín
50.0,3,False,9f353f8e-aff1-447d-9ac1-0c1d4d9a4487,Sin especificar,Estrato 4,Apartamento,2,208000000.0,belen,Medellín
173.0,3,False,58d9e3f5-9aee-4665-9891-546a62d8de05,2,Estrato 5,Apartamento,4,1100000000.0,El Poblado,Medellín
140.0,4,False,0555374a-bcdb-405c-bdc9-8de70b5380e7,2,Estrato 4,Apartamento,3,875000000.0,Laureles,Medellín
214.0,4,False,21c81a34-c9a5-4cf3-b9f7-18817e3ddcb3,2,Estrato 5,Apartamento,5,1230000000.0,Laureles,Medellín
100.0,3,False,f4125547-a6ab-4dcd-a296-27c92d1ed40b,2,Estrato 5,Apartamento,3,540000000.0,El Poblado,Medellín
135.0,4,False,be921ffe-6470-4149-9619-786d23b6b8b2,2,Estrato 6,Apartamento,4,1100000000.0,El Poblado,Medellín
112.0,3,False,eec23213-d2f1-4f98-b6de-a82cd9b91e32,4,Estrato 6,Apartamento,2,680000000.0,Las Lomas II,Medellín
210.0,3,False,3b07449d-279b-4db5-98cf-c0267155522b,Sin especificar,Estrato 6,Apartamento,3,760000000.0,La florida,Medellín
75.0,1,False,56b9d9b9-e7ab-4aa7-8a62-332d321c8855,Sin especificar,Estrato 5,Apartamento,2,565000000.0,Las Palmas,Envigado
42.0,3,False,2b5bf76b-11f5-49a9-b323-9c06eac3fc95,Sin especificar,Estrato 3,Apartamento,Sin especificar,170000000.0,La milagrosa,Medellín
225.0,3,False,297c7ab0-5e0c-4bc2-9579-38db3839d6ce,2,Estrato 6,Apartamento,4,2290000000.0,Castropol,Medellín
263.0,3,False,409c22c1-ef49-451a-8ee1-b5a0e5a6690d,3,Estrato 6,Apartamento,5,1550000000.0,El Campestre,Medellín
208.0,3,False,a0c8c380-9699-4ddb-a180-7a39f4a26589,2,Estrato 6,Apartamento,4,770000000.0,El Tesoro,Medellín
116.0,3,False,436092f6-028c-4118-aba5-ea715d6035f5,1,Estrato 4,Apartamento,3,495000000.0,COLORES,Medellín
171.0,3,False,28ce9f76-cd44-4293-9baa-498851fcdb93,2,Estrato 6,Apartamento,4,1670000000.0,Altos del Poblado,Medellín
338.0,3,False,e16a2929-7e8a-431d-bcb6-33918f27285f,Sin especificar,Estrato 6,Apartamento,4,1950000000.0,Las lomas no.1,Medellín
177.0,3,False,ce09a06e-6a2d-45bd-9326-49fa94bfb683,Sin especificar,Estrato 5,Apartamento,4,1150000000.0,Los balsos no.2,Medellín
75.0,3,False,587e5a38-0c93-4991-8bae-36bb33ffc446,Sin especificar,Estrato 6,Apartamento,2,415000000.0,Ciudad del Río,Medellín
111.0,3,False,95cfdbfc-cf3e-4df4-b6fd-6fd20103449f,2,Estrato 6,Apartamento,3,950000000.0,Altos del poblado,Medellín
44.0,3,False,bb44657a-3a16-44c7-a999-ad8d5ca0b1fe,Sin especificar,Estrato 3,Apartamento,1,180000000.0,Robledo,Medellín
62.0,3,False,942f3e6a-320b-4b18-b376-d48101e75893,Sin especificar,Estrato 3,Apartamento,2,250000000.0,San Antonio de Prado,Medellín
65.0,3,False,12fb8f01-bafc-43dd-8de6-f4c136a49c19,1,Estrato 5,Apartamento,2,420000000.0,Conquistadores Medellín,Medellín
63.0,3,False,a0728516-cb6c-4eba-9555-cbd447d5ab9e,1,Estrato 5,Apartamento,2,390000000.0,Loma de los bernal,Medellín
74.0,3,False,9fa18cdd-7f37-48b6-a9db-ac72d7284e7f,1,Estrato 4,Apartamento,2,420000000.0,Calasanz,Medellín
285.0,3,False,fb4e23d7-e7ba-4b19-b7b7-605526fddbee,3,Estrato 6,Apartamento,4,1800000000.0,Las lomas no.1,Medellín
86.0,2,False,ccc176ce-7117-4e41-b53e-7d5cc8c1fc09,Sin especificar,Estrato 6,Apartamento,2,510000000.0,Castropol,Medellín
64.0,2,False,edbe124c-cdae-444d-afc9-c5d75754a6f3,Sin especificar,Estrato 5,Apartamento,2,350000000.0,Laureles,Medellín
110.0,3,False,feb76491-2737-4bc4-8ea6-30667c90dc42,1,Estrato 6,Apartamento,2,750000000.0,Castropol,Medellín
252.0,3,False,d6545076-a012-4529-81bb-1e8b90b451be,3,Estrato 6,Apartamento,4,1600000000.0,El Poblado,Medellín
112.0,3,False,4956ec21-2f8b-420b-954d-b2861d6e79df,Sin especificar,Estrato 4,Apartamento,3,560000000.0,Simón Bolivar,Medellín
48.5,2,False,a80adc75-244e-4d81-b776-c699de79c060,Sin especificar,Estrato 4,Apartamento,2,200800000.0,Santa rosa de lima,Medellín
1172.0,3,False,bbf2f870-0dbf-4ff7-bcb8-a0307bec064a,1,Estrato 6,Apartamento,4,670000000.0,poblado parque,Medellín
178.0,3,False,daf9ad1e-75a6-4ce0-8cad-38fd106c2e60,Sin especificar,Estrato 6,Apartamento,3,600000000.0,San lucas,Medellín
113.0,3,False,ae4c3669-4f86-4b63-8b62-4cda3618d8df,1,Estrato 4,Apartamento,4,950000000.0,Calasanz,Medellín
85.0,3,False,e441d5b7-ed1a-465d-a7be-e7d30531d0ad,Sin especificar,Estrato 4,Apartamento,2,475000000.0,El salado,Envigado
